20030123,29.16551615,7.28
20030124,25.62826193,7.5816
20030127,35.52844433,9.0632
20030128,36.9301997,10.2112
20030129,35.32764263,13.3552
20030130,31.59814445,14.5408
20030131,32.40953913,11.0048
20030203,26.60839053,11.2256
20030204,33.94587679,15.1952
20030205,34.41899218,13.784
20030206,28.482337,10.6504
20030207,34.22515035,9.008
20030210,29.44414141,8.82
20030211,23.00449731,9.7816
20030212,28.57019825,6.4096
20030213,26.45301617,10.0072
20030214,26.07075789,10.868
20030218,21.18452093,9.0616
20030219,22.54839783,7.2368
20030220,24.85173228,6.116
20030221,21.63712448,9.2184
20030224,22.49584172,10.1384
20030225,27.74013173,14.3344
20030226,26.38950866,9.0328
20030227,32.22900216,7.1544
20030228,30.62569934,10.1048
20030303,19.25980019,11.3032
20030304,23.29588642,9.9328
20030305,20.90651528,9.248
20030306,26.0086723,10.3168
20030307,30.32349188,21.1904
20030310,25.05426565,14.2776
20030311,33.75334957,12.8928
20030312,28.92763469,11.5416
20030313,28.59742214,17.5056
20030314,23.02833639,18.128
20030317,30.58595191,19.3088
20030318,31.19225768,26.7448
20030319,25.43095267,17.9112
20030320,36.32167546,29.1688
20030321,31.15571436,12.1456
20030324,43.34939677,15.5048
20030325,26.43921012,9.7176
20030326,28.69499658,11.2336
20030327,27.55886025,9.1016
20030328,23.67674266,8.6264
20030331,23.46388401,12.5024
20030401,27.43296388,14.6896
20030402,25.61705978,12.5848
20030403,24.40351669,8.1856
20030404,26.2480187,7.248
20030407,26.21947028,12.1824
20030408,29.63154856,9.7104
20030409,29.8041893,16.364
20030410,23.36935314,8.184
20030411,23.59107886,8.0688
20030414,26.73444258,6.2352
20030415,23.42534723,11.6016
20030416,26.9166172,11.5488
20030417,21.80648372,9.3912
20030421,26.3754719,6.9472
20030422,29.15650027,8.4528
20030423,22.79337102,6.192
20030424,21.08272687,6.2784
20030425,20.99161697,6.4
20030428,25.73888856,10.3432
20030429,27.24864315,13.1544
20030430,22.79478793,13.38
20030501,17.98889691,11.1472
20030502,20.99302432,8.1408
20030505,26.72670754,7.9704
20030506,27.08513379,8.9128
20030507,22.65383387,9.08
20030508,24.67341905,9.3448
20030509,16.68101934,7.328
20030512,18.56957115,13.1784
20030513,18.3684983,13.1768
20030514,22.69831044,6.708
20030515,20.5028944,7.8392
20030516,21.88248013,13.5656
20030519,17.46871811,10.6672
20030520,26.32476364,9.0416
20030521,29.51184777,12.3504
20030522,23.21677989,14.4864
20030523,21.2435693,7.8432
20030527,25.60820868,12.4416
20030528,22.73172432,9.4408
20030529,27.07349958,12.4168
20030530,22.39850889,12.2912
20030602,17.38893564,16.0328
20030603,20.03810461,13.8664
20030604,22.69023839,8.4704
20030605,19.95427498,9.3408
20030606,26.99358884,10.7992
20030609,25.61872314,6.6656
